&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.12110000000000000     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  257.00000000000000     ,
 VS=  2.4529999999999998     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.12110000000000000     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   257.00000000000000     
   2.4529999999999998     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.19151800000000E+02     0.15325396743414E+03     0.77583940272744E+02     0.10384714637952E+05     0.26892288649335E+01
    0.19154000000000E+02     0.15325027625148E+03     0.77604209456322E+02     0.10388876843863E+05     0.26885438020159E+01
    0.19156200000000E+02     0.15324659403118E+03     0.77622393576530E+02     0.10393038763148E+05     0.26878586370876E+01
    0.19158400000000E+02     0.15324292077852E+03     0.77642674630133E+02     0.10397200396862E+05     0.26871733703987E+01
    0.19160600000000E+02     0.15323925649879E+03     0.77660869069518E+02     0.10401361746062E+05     0.26864880021995E+01
    0.19162800000000E+02     0.15323560119725E+03     0.77681161991848E+02     0.10405522811807E+05     0.26858025327404E+01
    0.19165000000000E+02     0.15323195487918E+03     0.77699366748320E+02     0.10409683595156E+05     0.26851169622718E+01
    0.19167200000000E+02     0.15322831754985E+03     0.77719671538081E+02     0.10413844097169E+05     0.26844312910444E+01
    0.19169400000000E+02     0.15322468921453E+03     0.77737886609555E+02     0.10418004318907E+05     0.26837455193088E+01
    0.19171600000000E+02     0.15322106987846E+03     0.77758203265457E+02     0.10422164261431E+05     0.26830596473160E+01
    0.19173800000000E+02     0.15321745954693E+03     0.77776428649852E+02     0.10426323925806E+05     0.26823736753169E+01
    0.19176000000000E+02     0.15321385822517E+03     0.77796757170609E+02     0.10430483313093E+05     0.26816876035625E+01
    0.19178200000000E+02     0.15321026591845E+03     0.77814992865847E+02     0.10434642424359E+05     0.26810014323040E+01
    0.19180400000000E+02     0.15320668263201E+03     0.77835333250178E+02     0.10438801260669E+05     0.26803151617927E+01
    0.19182600000000E+02     0.15320310837110E+03     0.77853579254186E+02     0.10442959823089E+05     0.26796287922801E+01
    0.19184800000000E+02     0.15319954314095E+03     0.77873931500814E+02     0.10447118112686E+05     0.26789423240175E+01
    0.19187000000000E+02     0.15319598694682E+03     0.77892187811524E+02     0.10451276130529E+05     0.26782557572568E+01
    0.19189200000000E+02     0.15319243979393E+03     0.77912551919176E+02     0.10455433877688E+05     0.26775690922496E+01
    0.19191400000000E+02     0.15318890168752E+03     0.77930818534521E+02     0.10459591355230E+05     0.26768823292477E+01
    0.19193600000000E+02     0.15318537263282E+03     0.77951194501929E+02     0.10463748564229E+05     0.26761954685031E+01
    0.19195800000000E+02     0.15318185263504E+03     0.77969471419850E+02     0.10467905505755E+05     0.26755085102680E+01
    0.19198000000000E+02     0.15317834169943E+03     0.77989859245750E+02     0.10472062180881E+05     0.26748214547945E+01
    0.19200200000000E+02     0.15317483983119E+03     0.78008146464190E+02     0.10476218590680E+05     0.26741343023348E+01
    0.19202400000000E+02     0.15317134703553E+03     0.78028546147321E+02     0.10480374736226E+05     0.26734470531415E+01
    0.19204600000000E+02     0.15316786331768E+03     0.78046843664228E+02     0.10484530618595E+05     0.26727597074671E+01
    0.19206800000000E+02     0.15316438868284E+03     0.78067255203336E+02     0.10488686238862E+05     0.26720722655641E+01
    0.19209000000000E+02     0.15316092313622E+03     0.78085563016661E+02     0.10492841598104E+05     0.26713847276853E+01
    0.19211200000000E+02     0.15315746668302E+03     0.78105986410495E+02     0.10496996697399E+05     0.26706970940836E+01
    0.19213400000000E+02     0.15315401932843E+03     0.78124304518194E+02     0.10501151537824E+05     0.26700093650119E+01
    0.19215600000000E+02     0.15315058107765E+03     0.78144739765506E+02     0.10505306120458E+05     0.26693215407233E+01
    0.19217800000000E+02     0.15314715193588E+03     0.78163068165540E+02     0.10509460446383E+05     0.26686336214710E+01
    0.19220000000000E+02     0.15314373190830E+03     0.78183515265088E+02     0.10513614516677E+05     0.26679456075082E+01
    0.19222200000000E+02     0.15314032100010E+03     0.78201853955420E+02     0.10517768332423E+05     0.26672574990884E+01
    0.19224400000000E+02     0.15313691921645E+03     0.78222312905967E+02     0.10521921894703E+05     0.26665692964651E+01
    0.19226600000000E+02     0.15313352656254E+03     0.78240661884564E+02     0.10526075204599E+05     0.26658809998919E+01
    0.19228800000000E+02     0.15313014304354E+03     0.78261132684876E+02     0.10530228263196E+05     0.26651926096224E+01
    0.19231000000000E+02     0.15312676866463E+03     0.78279491949711E+02     0.10534381071577E+05     0.26645041259106E+01
    0.19233200000000E+02     0.15312340343095E+03     0.78299974598558E+02     0.10538533630829E+05     0.26638155490104E+01
    0.19235400000000E+02     0.15312004734769E+03     0.78318344147608E+02     0.10542685942036E+05     0.26631268791757E+01
    0.19237600000000E+02     0.15311670042000E+03     0.78338838643764E+02     0.10546838006286E+05     0.26624381166608E+01
    0.19239800000000E+02     0.15311336265304E+03     0.78357218475008E+02     0.10550989824665E+05     0.26617492617199E+01
    0.19242000000000E+02     0.15311003405196E+03     0.78377724817254E+02     0.10555141398263E+05     0.26610603146073E+01
    0.19244200000000E+02     0.15310671462191E+03     0.78396114928677E+02     0.10559292728167E+05     0.26603712755776E+01
    0.19246400000000E+02     0.15310340436803E+03     0.78416633115795E+02     0.10563443815467E+05     0.26596821448852E+01
    0.19248600000000E+02     0.15310010329547E+03     0.78435033505385E+02     0.10567594661254E+05     0.26589929227849E+01
    0.19250800000000E+02     0.15309681140937E+03     0.78455563536163E+02     0.10571745266618E+05     0.26583036095314E+01
    0.19253000000000E+02     0.15309352871486E+03     0.78473974201913E+02     0.10575895632651E+05     0.26576142053796E+01
    0.19255200000000E+02     0.15309025521707E+03     0.78494516075142E+02     0.10580045760445E+05     0.26569247105846E+01
    0.19257400000000E+02     0.15308699092113E+03     0.78512937015048E+02     0.10584195651093E+05     0.26562351254013E+01
    0.19259600000000E+02     0.15308373583217E+03     0.78533490729525E+02     0.10588345305689E+05     0.26555454500850E+01
    0.19261800000000E+02     0.15308048995530E+03     0.78551921941587E+02     0.10592494725326E+05     0.26548556848910E+01
    0.19264000000000E+02     0.15307725329563E+03     0.78572487496113E+02     0.10596643911100E+05     0.26541658300747E+01
    0.19266200000000E+02     0.15307402585830E+03     0.78590928978336E+02     0.10600792864107E+05     0.26534758858915E+01
    0.19268400000000E+02     0.15307080764839E+03     0.78611506371715E+02     0.10604941585442E+05     0.26527858525972E+01
    0.19270600000000E+02     0.15306759867103E+03     0.78629958122107E+02     0.10609090076203E+05     0.26520957304473E+01
    0.19272800000000E+02     0.15306439893130E+03     0.78650547353148E+02     0.10613238337486E+05     0.26514055196977E+01
    0.19275000000000E+02     0.15306120843431E+03     0.78669009369722E+02     0.10617386370390E+05     0.26507152206044E+01
    0.19277200000000E+02     0.15305802718516E+03     0.78689610437237E+02     0.10621534176014E+05     0.26500248334232E+01
    0.19279400000000E+02     0.15305485518893E+03     0.78708082718009E+02     0.10625681755457E+05     0.26493343584104E+01
    0.19281600000000E+02     0.15305169245070E+03     0.78728695620817E+02     0.10629829109819E+05     0.26486437958222E+01
    0.19283800000000E+02     0.15304853897557E+03     0.78747178163808E+02     0.10633976240200E+05     0.26479531459147E+01
    0.19286000000000E+02     0.15304539476862E+03     0.78767802900729E+02     0.10638123147701E+05     0.26472624089446E+01
    0.19288200000000E+02     0.15304225983491E+03     0.78786295703963E+02     0.10642269833425E+05     0.26465715851682E+01
    0.19290400000000E+02     0.15303913417951E+03     0.78806932273824E+02     0.10646416298473E+05     0.26458806748422E+01
    0.19292600000000E+02     0.15303601780751E+03     0.78825435335329E+02     0.10650562543949E+05     0.26451896782234E+01
    0.19294800000000E+02     0.15303291072396E+03     0.78846083736960E+02     0.10654708570955E+05     0.26444985955684E+01
    0.19297000000000E+02     0.15302981293392E+03     0.78864597054769E+02     0.10658854380596E+05     0.26438074271342E+01
    0.19299200000000E+02     0.15302672444244E+03     0.78885257287002E+02     0.10662999973977E+05     0.26431161731779E+01
    0.19301400000000E+02     0.15302364525459E+03     0.78903780859152E+02     0.10667145352202E+05     0.26424248339565E+01
    0.19303600000000E+02     0.15302057537540E+03     0.78924452920827E+02     0.10671290516377E+05     0.26417334097272E+01
    0.19305800000000E+02     0.15301751480993E+03     0.78942986745357E+02     0.10675435467608E+05     0.26410419007474E+01
    0.19308000000000E+02     0.15301446356321E+03     0.78963670635316E+02     0.10679580207002E+05     0.26403503072744E+01
    0.19310200000000E+02     0.15301142164028E+03     0.78982214710272E+02     0.10683724735666E+05     0.26396586295657E+01
    0.19312400000000E+02     0.15300838904618E+03     0.79002910427361E+02     0.10687869054708E+05     0.26389668678789E+01
    0.19314600000000E+02     0.15300536578593E+03     0.79021464750789E+02     0.10692013165237E+05     0.26382750224717E+01
    0.19316800000000E+02     0.15300235186457E+03     0.79042172293861E+02     0.10696157068360E+05     0.26375830936019E+01
    0.19319000000000E+02     0.15299934728710E+03     0.79060736863814E+02     0.10700300765188E+05     0.26368910815274E+01
    0.19321200000000E+02     0.15299635205855E+03     0.79081456231722E+02     0.10704444256830E+05     0.26361989865061E+01
    0.19323400000000E+02     0.15299336618392E+03     0.79100031046256E+02     0.10708587544397E+05     0.26355068087961E+01
    0.19325600000000E+02     0.15299038966825E+03     0.79120762237860E+02     0.10712730628998E+05     0.26348145486555E+01
    0.19327800000000E+02     0.15298742251651E+03     0.79139347295036E+02     0.10716873511746E+05     0.26341222063427E+01
    0.19330000000000E+02     0.15298446473373E+03     0.79160090309198E+02     0.10721016193752E+05     0.26334297821160E+01
    0.19332200000000E+02     0.15298151632489E+03     0.79178685607079E+02     0.10725158676129E+05     0.26327372762337E+01
    0.19334400000000E+02     0.15297857729498E+03     0.79199440442667E+02     0.10729300959988E+05     0.26320446889546E+01
    0.19336600000000E+02     0.15297564764901E+03     0.79218045979321E+02     0.10733443046444E+05     0.26313520205371E+01
    0.19338800000000E+02     0.15297272739195E+03     0.79238812635207E+02     0.10737584936609E+05     0.26306592712401E+01
    0.19341000000000E+02     0.15296981652878E+03     0.79257428408705E+02     0.10741726631597E+05     0.26299664413223E+01
    0.19343200000000E+02     0.15296691506449E+03     0.79278206883764E+02     0.10745868132524E+05     0.26292735310427E+01
    0.19345400000000E+02     0.15296402300404E+03     0.79296832892183E+02     0.10750009440504E+05     0.26285805406602E+01
    0.19347600000000E+02     0.15296114035241E+03     0.79317623185295E+02     0.10754150556652E+05     0.26278874704340E+01
    0.19349800000000E+02     0.15295826711456E+03     0.79336259426713E+02     0.10758291482084E+05     0.26271943206232E+01
    0.19352000000000E+02     0.15295540329545E+03     0.79357061536763E+02     0.10762432217917E+05     0.26265010914872E+01
    0.19354200000000E+02     0.15295254890004E+03     0.79375708009264E+02     0.10766572765265E+05     0.26258077832853E+01
    0.19356400000000E+02     0.15294970393328E+03     0.79396521935138E+02     0.10770713125248E+05     0.26251143962769E+01
    0.19358600000000E+02     0.15294686840012E+03     0.79415178636809E+02     0.10774853298982E+05     0.26244209307216E+01
    0.19360800000000E+02     0.15294404230550E+03     0.79436004377400E+02     0.10778993287584E+05     0.26237273868791E+01
    0.19363000000000E+02     0.15294122565437E+03     0.79454671306333E+02     0.10783133092173E+05     0.26230337650091E+01
    0.19365200000000E+02     0.15293841845167E+03     0.79475508860537E+02     0.10787272713868E+05     0.26223400653713E+01
    0.19367400000000E+02     0.15293562070231E+03     0.79494186014827E+02     0.10791412153787E+05     0.26216462882258E+01
    0.19369600000000E+02     0.15293283241124E+03     0.79515035381544E+02     0.10795551413049E+05     0.26209524338326E+01
    0.19371800000000E+02     0.15293005358338E+03     0.79533722759289E+02     0.10799690492775E+05     0.26202585024516E+01
    0.19374000000000E+02     0.15292728422364E+03     0.79554583937423E+02     0.10803829394084E+05     0.26195644943431E+01
    0.19376200000000E+02     0.15292452433694E+03     0.79573281536726E+02     0.10807968118096E+05     0.26188704097674E+01
    0.19378400000000E+02     0.15292177392820E+03     0.79594154525186E+02     0.10812106665933E+05     0.26181762489847E+01
    0.19380600000000E+02     0.15291903300231E+03     0.79612862344154E+02     0.10816245038715E+05     0.26174820122557E+01
    0.19382800000000E+02     0.15291630156419E+03     0.79633747141852E+02     0.10820383237564E+05     0.26167876998407E+01
    0.19385000000000E+02     0.15291357961873E+03     0.79652465178594E+02     0.10824521263601E+05     0.26160933120004E+01
    0.19387200000000E+02     0.15291086717083E+03     0.79673361784448E+02     0.10828659117948E+05     0.26153988489954E+01
    0.19389400000000E+02     0.15290816422537E+03     0.79692090037079E+02     0.10832796801728E+05     0.26147043110867E+01
    0.19391600000000E+02     0.15290547078724E+03     0.79712998450008E+02     0.10836934316064E+05     0.26140096985350E+01
    0.19393800000000E+02     0.15290278686133E+03     0.79731736916646E+02     0.10841071662078E+05     0.26133150116014E+01
    0.19396000000000E+02     0.15290011245251E+03     0.79752657135574E+02     0.10845208840894E+05     0.26126202505468E+01
    0.19398200000000E+02     0.15289744756565E+03     0.79771405814341E+02     0.10849345853634E+05     0.26119254156324E+01
    0.19400400000000E+02     0.15289479220563E+03     0.79792337838198E+02     0.10853482701424E+05     0.26112305071194E+01
    0.19402600000000E+02     0.15289214637730E+03     0.79811096727220E+02     0.10857619385388E+05     0.26105355252692E+01
    0.19404800000000E+02     0.15288951008553E+03     0.79832040554938E+02     0.10861755906649E+05     0.26098404703430E+01
    0.19407000000000E+02     0.15288688333518E+03     0.79850809652343E+02     0.10865892266332E+05     0.26091453426024E+01
    0.19409200000000E+02     0.15288426613109E+03     0.79871765282859E+02     0.10870028465563E+05     0.26084501423090E+01
